Title,Year,DOI
Modulation of Multidrug Resistance Protein 1-mediated Transport Processes by the Antiviral Drug Ritonavir in Cultured Primary Astrocytes,2024,10.1007/s11064-023-04008-5
Susceptibility evaluation and PK/PD integration of tulathromycin against Actinobacillus pleuropneumoniae during the mutant selection window,2024,10.3389/fvets.2024.1407907
Toxin-antitoxin system gene mutations driving Mycobacterium tuberculosis transmission revealed by whole genome sequencing,2024,10.3389/fmicb.2024.1398886
The Canadian VirusSeq Data Portal and Duotang: open resources for SARS-CoV-2 viral sequences and genomic epidemiology,2024,10.1099/mgen.0.001293
Novel ligustilide derivatives target quorum sensing system LasR/LasB and relieve inflammatory response against Pseudomonas aeruginosa infection,2024,10.1016/j.ejmech.2023.115972
Mathematical comparison of protocols for adapting a bacteriophage to a new host,2024,10.1093/ve/veae100
Computational Exploration of Berberis lycium Royle: A Hidden Treasure Trove for Antiviral Development,2024,10.1177/11779322241264144
Subtask-Aware Representation Learning for Predicting Antibiotic Resistance Gene Properties via Gating-Controlled Mechanism,2024,10.1109/JBHI.2024.3390246
Computational peptide engineering approach for selection of the new C05 antibody-driven peptide with potency to blocking influenza a virus attachment,2024,10.1080/07391102.2023.2241554
"Structure-based virtual screening of natural compounds against wild and mutant (R1155K, A1156T and D1168A) NS3-4A protease of Hepatitis C virus",2024,10.1080/07391102.2023.2246583
"Effects of disinfectant type and dosage on biofilm's activity, viability, microbiome and antibiotic resistome in bench-scale drinking water distribution systems",2024,10.1016/j.watres.2023.120958
Impact of PmrB mutations on clinical Klebsiella pneumoniae with variable colistin-susceptibilities: Structural insights and potent therapeutic solutions,2024,10.1111/cbdd.14381
Novel nitroxoline derivative combating resistant bacterial infections through outer membrane disruption and competitive NDM-1 inhibition,2024,10.1080/22221751.2023.2294854
Antibiotic dose and nutrient availability differentially drive the evolution of antibiotic resistance and persistence,2024,10.1093/ismejo/wrae070
Synergy of polymyxin B and minocycline against KPC-3- and OXA-48-producing Klebsiella pneumoniae in dynamic time–kill experiments: agreement with in silico predictions,2024,10.1093/jac/dkad394
"Determining the spatiotemporal variation, sources, and ecological processes of antibiotic resistance genes in a typical lake of the middle reaches of the Yangtze River",2024,10.1016/j.scitotenv.2023.167779
Insights from the molecular mechanism of pyrazinamide to mutated pyrazinamidase linked to the pncA gene in clinical isolates of Mycobacterium tuberculosis,2024,10.1080/07391102.2023.2195002
Noise propagation and amplification in microbial communities with different resistance mechanisms,2024,10.1142/S1793524524500153
Virtual screening and molecular growth guide the design of inhibitors for the influenza virus drug-resistant mutant M2-V27A/S31N,2024,10.1080/07391102.2023.2233026
The study of honokiol as a natural product-based antimicrobial agent and its potential interaction with FtsZ protein,2024,10.3389/fmicb.2024.1361508
Flagellar interference with plasmid uptake in biofilms:a joint experimental and modeling study,2024,10.1128/aem.01510-23
Mathematical modelling of antibiotic interaction on evolution of antibiotic resistance: an analytical approach,2024,10.7717/peerj.16917
Theoretical insights into the binding interaction of Nirmatrelvir with SARS-CoV-2 Mpro mutants (C145A and C145S): MD simulations and binding free-energy calculation to understand drug resistance,2024,10.1080/07391102.2023.2248519
Current examining methods and mathematical models of horizontal transfer of antibiotic resistance genes in the environment,2024,10.3389/fmicb.2024.1371388
Pathogenic bacteria experience pervasive RNA polymerase backtracking during infection,2024,10.1128/mbio.02737-23
Genetic transformation of the frog-killing chytrid fungus Batrachochytrium dendrobatidis,2024,10.1073/pnas.2317928121
Cyanobacterial compound Tolyporphine K as an inhibitor of Apo-PBP (penicillin-binding protein) in A. baumannii and its ADME assessment,2024,10.1080/07391102.2023.2218930
Computational Insight into the Mechanism of Action of DNA Gyrase Inhibitors,2024,10.2174/1573409919666230419094700
Use of Individual-Based Mathematical Modelling to Understand More About Antibiotic Resistance Within-Host,2024,10.1007/978-1-0716-3981-8_10
Pharmacological validation of dihydrofolate reductase as a drug target in Mycobacterium abscessus,2024,10.1128/aac.00717-23
"A review of microbial responses to biochar addition in anaerobic digestion system: Community, cellular and genetic level findings",2024,10.1016/j.biortech.2023.129929
Membrane permeability and antimicrobial peptides: Much more than just making a hole,2024,10.1002/pep2.24305
Structural effects of sulfonamides on the proliferation dynamics of sulfonamide resistance genes in the sequencing batch reactors and the mechanism,2024,10.1016/j.jes.2022.11.014
Relish-facilitated lncRNA-CR11538 suppresses Drosophila Imd immune response and maintains immune homeostasis via decoying Relish away from antimicrobial peptide promoters,2024,10.1016/j.dci.2023.105098
Ceftolozane-Tazobactam against Pseudomonas aeruginosa Cystic Fibrosis Clinical Isolates in the Hollow-Fiber Infection Model: Challenges Imposed by Hypermutability and Heteroresistance,2023,10.1128/AAC.00414-23
Novel multidrug-resistant sublineages of Staphylococcus aureus clonal complex 22 discovered in India,2023,10.1128/msphere.00185-23
Diverse regulatory pathways modulate bet hedging of competence induction in epigenetically-differentiated phase variants of Streptococcus pneumoniae,2023,10.1093/nar/gkad760
Single-molecule dynamics show a transient lipopolysaccharide transport bridge,2023,10.1038/s41586-023-06709-x
The mechanism of nanozyme activity of ZnO–Co3O4−v: Oxygen vacancy dynamic change and bilayer electron transfer pathway for wound healing and virtual reality revealing,2023,10.1016/j.jcis.2023.06.140
SNRPD1 conveys prognostic value on breast cancer survival and is required for anthracycline sensitivity,2023,10.1186/s12885-023-10860-z
"Cooperative and structural relationships of the trimeric Spike with infectivity and antibody escape of the strains Delta (B.1.617.2) and Omicron (BA.2, BA.5, and BQ.1)",2023,10.1007/s10822-023-00534-0
Type IV Pilus-Mediated Inhibition of Acinetobacter baumannii Biofilm Formation by Phenothiazine Compounds,2023,10.1128/spectrum.01023-23
Dynamics of Fibril Collagen Remodeling by Tumor Cells: A Model of Tumor-Associated Collagen Signatures,2023,10.3390/cells12232688
Bacterial motility can govern the dynamics of antibiotic resistance evolution,2023,10.1038/s41467-023-41196-8
Seasonal dynamics of the microbiome-host response to pharmaceuticals and pesticides in Mytilus galloprovincialis farmed in the Northwestern Adriatic Sea,2023,10.1016/j.scitotenv.2023.163948
A Look into Causal Effects under Entangled Treatment in Graphs: Investigating the Impact of Contact on MRSA Infection,2023,10.1145/3580305.3599763
Ciprofloxacin in combination with bacteriophage cocktails against multi-drug resistant Pseudomonas aeruginosa in ex vivo simulated endocardial vegetation models,2023,10.1128/aac.00728-23
Repurposing of the antimalarial agent tafenoquine to combat MRSA,2023,10.1128/msystems.01026-23
Environmental modulation of global epistasis in a drug resistance fitness landscape,2023,10.1038/s41467-023-43806-x
Phage-antibiotic combinations against multidrug-resistant Pseudomonas aeruginosa in in vitro static and dynamic biofilm models,2023,10.1128/AAC.00578-23
Efflux pump gene amplifications bypass necessity of multiple target mutations for resistance against dual-targeting antibiotic,2023,10.1038/s41467-023-38507-4
"HIV Protease Hinge Region Insertions at Codon 38 Affect Enzyme Kinetics, Conformational Stability and Dynamics",2023,10.1007/s10930-023-10132-6
Uptake of environmental DNA in Bacillus subtilis occurs all over the cell surface through a dynamic pilus structure,2023,10.1371/journal.pgen.1010696
Coupled environmental and demographic fluctuations shape the evolution of cooperative antimicrobial resistance,2023,10.1098/rsif.2023.0393
Metabolic rewiring tunes dermal macrophages in staphylococcal skin infection,2023,10.1126/sciimmunol.adg3517
In vitro modeling of polyclonal infection dynamics within the human airways by Haemophilus influenzae differential fluorescent labeling,2023,10.1128/spectrum.00993-23
An in-silico-based study identified peptide inhibitors that can block the egression of the monkeypox virus by inhibiting the p37 protein target,2023,10.1002/pep2.24325
Endometrial responses to bacterial and viral infection: a scoping review,2023,10.1093/humupd/dmad013
Integrating multi-source drug information to cluster drug-drug interaction network,2023,10.1016/j.compbiomed.2023.107088
Large Subunit of the Human Herpes Simplex Virus Terminase as a Promising Target in Design of Anti-Herpesvirus Agents,2023,10.3390/molecules28217375
Urinary Plasmids Reduce Permissivity to Coliphage Infection,2023,10.1128/spectrum.01309-23
Antimicrobial properties of the essential oil of Schinus areira (Aguaribay) against planktonic cells and biofilms of S. aureus,2023,10.1016/j.abb.2023.109670
Ecological inducers of the yeast filamentousgrowth pathway reveal environment-dependent roles for pathway components,2023,10.1128/msphere.00284-23
Reduction of mobile genetic elements determines the removal of antibiotic resistance genes during pig manure composting after thermal pretreatment,2023,10.1016/j.biortech.2023.129672
"Immunoinformatics design of multi-epitope vaccine using OmpA, OmpD and enterotoxin against non-typhoidal salmonellosis",2023,10.1186/s12859-023-05183-6
Mobilome-driven partitions of the resistome in Salmonella,2023,10.1128/msystems.00883-23
The development of thymol-isatin hybrids as broad-spectrum antibacterial agents with potent anti-MRSA activity,2023,10.1039/d3md00580a
Indole-based LpxC (UDP-3-O-(R-3-hydroxyacyl)-N-acetylglucosaminedeacetylase) inhibitors for Salmonella typhi: rational drug discovery through in silico screening,2023,10.1007/s13205-023-03699-5
Urinary plasmids reduce permissivity to coliphage infection,2023,10.1128/spectrum.01309-23
ShlA toxin of Serratia induces P2Y2- and α5β1-dependent autophagy and bacterial clearance from host cells,2023,10.1016/j.jbc.2023.105119
"Persistent transmission of carbapenem-resistant, hypervirulent Klebsiella pneumoniae between a hospital and urban aquatic environments",2023,10.1016/j.watres.2023.120263
Evaluation of in vitro pharmacodynamic drug interactions of ceftazidime/avibactam and fosfomycin in Escherichia coli,2023,10.1093/jac/dkad264
Antimicrobial Peptides—Membrane Interactions,2023,10.1021/bk-2023-1457.ch014
Bacteriophages targeting protective commensals impair resistance against Salmonella Typhimurium infection in gnotobiotic mice,2023,10.1371/journal.ppat.1011600
The evolution of infectious transmission promotes the persistence of mcr-1 plasmids,2023,10.1128/mbio.00442-23
Zwitterion-conjugated Topological Glycomimics for Dual-Blocking Effects to Eradicate Biofilm Infection,2023,10.1002/adtp.202300217
In silico characterization of cysteine-stabilized αβ defensins from neglected unicellular microeukaryotes,2023,10.1186/s12866-023-02817-w
"Amphiphilic peptide Mastoparan-B induces conformational changes within the AdeB efflux pump, down-regulates adeB gene expression, and restores antibiotic susceptibility in an MDR strain of Acinetobacter baumannii",2023,10.1002/prot.26539
Conformational restriction shapes the inhibition of a multidrug efflux adaptor protein,2023,10.1038/s41467-023-39615-x
Programming bacteria for multiplexed DNA detection,2023,10.1038/s41467-023-37582-x
"The Dynamic Fungal Genome: Polyploidy, Aneuploidy and Copy Number Variation in Response to Stress",2023,10.1146/annurev-micro-041320-112443
"Environmental, mechanistic and evolutionary landscape of antibiotic persistence",2023,10.15252/embr.202357309
Quantitative proteomics revealed the transition of ergosterol biosynthesis and drug transporters processes during the development of fungal fluconazole resistance,2023,10.1016/j.bbagrm.2023.194953
"Genomic and Epidemiologic Surveillance of SARS-CoV-2 in the Pandemic Period: Sequencing Network of the Lazio Region, Italy",2023,10.3390/v15112192
Bio-inspired peptide-conjugated liposomes for enhanced planktonic bacteria killing and biofilm eradication,2023,10.1016/j.biomaterials.2023.122183
MtrA modulates Mycobacterium tuberculosis cell division in host microenvironments to mediate intrinsic resistance and drug tolerance,2023,10.1016/j.celrep.2023.112875
Ralstonia solanacearum: An Arsenal of Virulence Strategies and Prospects for Resistance,2023,10.1146/annurev-phyto-021622-104551
Gram-Negative Bacteria and Lipopolysaccharides as Risk Factors for the Occurrence of Diabetic Foot,2023,10.1210/clinem/dgad178
Exploration of CviR-mediated quorum sensing inhibitors from Cladosporium spp. against Chromobacterium violaceum through computational studies,2023,10.1038/s41598-023-42833-4
Mechanisms of Listeria monocytogenes Disinfection with Benzalkonium Chloride: From Molecular Dynamics to Kinetics of Time-Kill Curves,2023,10.3390/ijms241512132
"Efficient Delivery of Antimicrobial Peptides in an Innovative, Slow-Release Pharmacological Formulation",2023,10.3390/pharmaceutics15112632
Unraveling antibiotic resistomes associated with bacterial and viral communities in intertidal mudflat aquaculture area,2023,10.1016/j.jhazmat.2023.132087
Anthropogenic and natural disturbances along a river and its estuary alter the diversity of pathogens and antibiotic resistance mechanisms,2023,10.1016/j.scitotenv.2023.164108
Antibiotic hyper-resistance in a class I aminoacyl-tRNA synthetase with altered active site signature motif,2023,10.1038/s41467-023-41244-3
A standard 96-well based high throughput microfluidic perfusion biofilm reactor for in situ optical analysis,2023,10.1007/s10544-023-00668-w
Distinct stochastic processes drive bacterial community assembly and co-occurrence patterns with common antibiotic resistance genes in two highly urbanised coastal ecosystems of the Pearl River Estuary,2023,10.1016/j.jhazmat.2023.132161
Reduced bacterial resistance antibiotics with improved microbiota tolerance in human intestinal: Molecular design and mechanism analysis,2023,10.1016/j.jhazmat.2023.132368
Discovery of Potential Noncovalent Inhibitors of Dehydroquinate Dehydratase from Methicillin-Resistant Staphylococcus aureus through Computational-Driven Drug Design,2023,10.3390/ph16081148
Molecular determinants of avoidance and inhibition of Pseudomonas aeruginosa MexB efflux pump,2023,10.1128/mbio.01403-23
Experimental and numerical elucidation of the fate and transport of antibiotics in aquatic environment: A review,2023,10.1007/s10661-023-11482-5
"Rutin from Begonia roxburghii modulates iNOS and Sep A activity in treatment of Shigella flexneri induced diarrhoea in rats: An in vitro, in vivo and computational analysis",2023,10.1016/j.micpath.2023.106380
A new function of thymol nanoemulsion for reversing colistin resistance in Salmonella enterica serovar Typhimurium infection,2023,10.1093/jac/dkad342
Segregational drift hinders the evolution of antibiotic resistance on polyploid replicons,2023,10.1371/journal.pgen.1010829
Circular and L50-like leaderless enterocins share a common ABC-transporter immunity gene,2023,10.1186/s12864-023-09750-2
Projecting the development of antimicrobial resistance in Neisseria gonorrhoeae from antimicrobial surveillance data: a mathematical modelling study,2023,10.1186/s12879-023-08200-4
Antibiotic resistance genes prevalence prediction and interpretation in beaches affected by urban wastewater discharge,2023,10.1016/j.onehlt.2023.100642
Two-Tailed Dynamic Covalent Amphiphile Combats Bacterial Biofilms,2023,10.1002/adma.202301623
Residue Lys219 of CpxR is critical in the regulation of the antibiotic resistance of Escherichia coli,2023,10.1093/jac/dkad171
Escherichia coli cells are primed for survival before lethal antibiotic stress,2023,10.1128/spectrum.01219-23
Identifying Innate Resistance Hotspots for SARS-CoV-2 Antivirals Using In Silico Protein Techniques,2023,10.3390/genes14091699
Barnacle-Inspired Wet Tissue Adhesive Hydrogels with Inherent Antibacterial Properties for Infected Wound Treatment,2023,10.1021/acsami.3c06371
Fighting Antimicrobial Resistance: Insights on How the Staphylococcus aureus NorA Efflux Pump Recognizes 2-Phenylquinoline Inhibitors by Supervised Molecular Dynamics (SuMD) and Molecular Docking Simulations,2023,10.1021/acs.jcim.3c00516
"Spatial diarrheal disease risks and antibiogram diversity of diarrheagenic Escherichia coli in selected access points of the Buffalo River, South Africa",2023,10.1371/journal.pone.0288809
Natural transformation and cell division delay in competent Staphylococcus aureus,2023,10.1128/spectrum.02807-23
A subunit vaccine against pneumonia: targeting Streptococcus pneumoniae and Klebsiella pneumoniae,2023,10.1007/s13721-023-00416-3
The dynamic evolution and IS26-mediated interspecies transfer of a blaNDM-1-bearing fusion plasmid leading to a hypervirulent carbapenem-resistant Klebsiella pneumoniae strain harbouring blaKPC-2 in a single patient,2023,10.1016/j.jgar.2023.08.021
Combined effect of simulated microgravity and low-dose ionizing radiation on structure and antibiotic resistance of a synthetic community model of bacteria isolated from spacecraft assembly room,2023,10.1016/j.lssr.2023.04.005
"Dynamics of antibiotic resistance genes and bacterial community during pig manure, kitchen waste, and sewage sludge composting",2023,10.1016/j.jenvman.2023.118651
Molecular and Structural Aspects of Clinically Relevant Mutations of SARS-CoV-2 RNA-Dependent RNA Polymerase in Remdesivir-Treated Patients,2023,10.3390/ph16081143
Naphthyl-Substituted Indole and Pyrrole Carboxylic Acids as Effective Antibiotic Potentiators—Inhibitors of Bacterial Cystathionine γ-Lyase,2023,10.3390/ijms242216331
In vitro development of imipenem/relebactam resistance in KPC-producing Klebsiella pneumoniae involves multiple mutations including OmpK36 disruption and KPC modification,2023,10.1016/j.ijantimicag.2023.106935
Deciphering the Catalytic Mechanism of Virginiamycin B Lyase with Multiscale Methods and Molecular Dynamics Simulations,2023,10.1021/acs.jcim.3c00962
ANTIBACTERIAL ACTIVITY OF 1-DODECYLPYRIDINIUM TETRAFLUOROBORATE AND ITS INCLUSION COMPLEX WITH SULFOBUTYL ETHER-β-CYCLODEXTRIN AGAINST MDR ACINETOBACTER BAUMANNII STRAINS,2023,10.20535/ibb.2023.7.4.288529
Ceftolozane/tazobactam plus tobramycin against free-floating and biofilm bacteria of hypermutable Pseudomonas aeruginosa epidemic strains: Resistance mechanisms and synergistic activity,2023,10.1016/j.ijantimicag.2023.106887
IN SILICO IDENTIFICATION OF NATURAL PRODUCTS WITH ANTITUBERCULOSIS ACTIVITY FOR THE INHIBITION OF INHA AND ETHR PROTEINS FROM MYCOBACTERIUM TUBERCULOSIS,2023,10.22159/ijap.2023.v15s2.31
Design of some Apigenin derivatives as selective DPP-IV Inhibitors by Pharmacophore Modelling and its Validation through Molecular Dynamics Simulation,2023,10.52711/0974-360X.2023.00584
The diurnal fluctuation of colonic antibiotic resistome is correlated with nutrient substrates in a pig model,2023,10.1016/j.scitotenv.2023.164692
Capturing Value Attributes in the Economic Evaluation of Ceftazidime with Avibactam for Treating Severe Aerobic Gram-Negative Bacterial Infections in the United Kingdom,2023,10.1007/s40273-023-01310-6
Discovery of the allosteric inhibitor from actinomyces metabolites to target EGFRCSTMLR mutant protein: molecular modeling and free energy approach,2023,10.1038/s41598-023-33065-7
The GGDEF protein Dgc2 suppresses both motility and biofilm formation in the filamentous cyanobacterium Leptolyngbya boryana,2023,10.1128/spectrum.04837-22
Chalcogen-Varied Imidazolone Derivatives as Antibiotic Resistance Breakers in Staphylococcus aureus Strains,2023,10.3390/antibiotics12111618
Phage-antibiotic synergy: Cell filamentation is a key driver of successful phage predation,2023,10.1371/journal.ppat.1011602
Machine Learning Suggests That Small Size Helps Broaden Plasmid Host Range,2023,10.3390/genes14112044
"mSphere of Influence:If virulence is energetically costly, how can it be maintained?",2023,10.1128/msphere.00312-23
"Biomimetic antimicrobial polymers—Design, characterization, antimicrobial, and novel applications",2023,10.1002/wnan.1866
Role of hinge motion and ATP dynamics in factors for inversion stimulation FIS protein deduced while targeting drug resistant Orientia tsutsugamushi,2023,10.1016/j.jmgm.2023.108425
Mechanism of cis-Nerolidol-Induced Bladder Carcinoma Cell Death,2023,10.3390/cancers15030981
"Global Dynamics of a Two-Strain Disease Model with Amplification, Nonlinear Incidence and Treatment",2023,10.1007/s40995-023-01412-y
Heat stress can change the competitive outcome between fungi: insights from a modelling approach,2023,10.1111/oik.09377
In Silico and In Vitro Assessment of Carbonyl Reductase 1 Inhibition Using ASP9521—A Potent Aldo-Keto Reductase 1C3 Inhibitor with the Potential to Support Anticancer Therapy Using Anthracycline Antibiotics,2023,10.3390/molecules28093767
Ecological insight into antibiotic resistome of ion-adsorption rare earth mining soils from south China by metagenomic analysis,2023,10.1016/j.scitotenv.2023.162265
Disparate toxicity mechanisms of parabens with different alkyl chain length in freshwater biofilms: Ecological hazards associated with antibiotic resistome,2023,10.1016/j.scitotenv.2023.163168
Autophagy and SARS-CoV-2-Old Players in New Games,2023,10.3390/ijms24097734
3-Methoxyazetidin-2-one Functionalized CuO-CB Microfibrils: A Drug Formulation with Controlled Release and Enhanced Synergistic Antibacterial Activities,2023,10.1021/acsabm.3c00064
"NMR structure of emfourin, a novel protein metalloprotease inhibitor: Insights into the mechanism of action",2023,10.1016/j.jbc.2023.104585
Genomic characterization of two carbapenem-resistant Serratia marcescens isolates causing bacteremia: Emergence of KPC-2-encoding IncR plasmids,2023,10.3389/fcimb.2023.1075255
Estimating mutation rates in a Markov branching process using approximate Bayesian computation,2023,10.1016/j.jtbi.2023.111467
Molecular Modeling of Viral Type I Fusion Proteins: Inhibitors of Influenza Virus Hemagglutinin and the Spike Protein of Coronavirus,2023,10.3390/v15040902
In Silico Design of an Oseltamivir Derivative with Increased Affinity against Wild-Type and Mutant Variants of Neuraminidase and Hemagglutinin of Influenza A H1N1 Virus,2023,10.1002/cbdv.202201077
Fabrication of Co-Assembly from Berberine and Tannic Acid for Multidrug-Resistant Bacteria Infection Treatment,2023,10.3390/pharmaceutics15071782
Fascination with Fluctuation: Luria and Delbrück’s Legacy,2023,10.3390/axioms12030280
Role of Berberine as a Potential Efflux Pump Inhibitor against MdfA from Escherichia coli: In Vitro and In Silico Studies,2023,10.1128/spectrum.03324-22
Evaluation of the mutant selection window of danofloxacin against Actinobacillus pleuropneumoniae in an in vitro dynamic model,2023,10.3389/fvets.2023.1107608
Antibiotic-induced degradation of antitoxin enhances the transcription of acetyltransferase-type toxin-antitoxin operon,2023,10.1093/jac/dkad048
Defining the Benefits of Antibiotic Resistance in Commensals and the Scope for Resistance Optimization,2023,10.1128/mbio.01349-22
AI-Driven De Novo Design and Molecular Modeling for Discovery of Small-Molecule Compounds as Potential Drug Candidates Targeting SARS-CoV-2 Main Protease,2023,10.3390/ijms24098083
Deterministic Effect of pH on Shaping Soil Resistome Revealed by Metagenomic Analysis,2023,10.1021/acs.est.2c06684
Structure elucidation study of aminoglycoside phosphotransferase from B. cereus sensu lato: a comprehensive outlook for drug discovery,2023,10.1007/s11224-022-02040-9
Host-specific plasmid evolution explains the variable spread of clinical antibiotic-resistance plasmids,2023,10.1073/pnas.2212147120
mSphere of Influence: Deterministic and Stochastic Processes Drive Microbial Evolution,2023,10.1128/msphere.00022-23
Microfluidics for Biofilm Studies,2023,10.1146/annurev-anchem-091522-103827
Rapid evolution helps bacteria to pick up a plasmid,2023,10.1073/pnas.2304474120
Characterization of the Sterol 24-C-Methyltransferase Genes Reveals a Network of Alternative Sterol Biosynthetic Pathways in Mucor lusitanicus,2023,10.1128/spectrum.00315-23
Uncovering the Mechanism of the Proton-Coupled Fluoride Transport in the CLCF Antiporter,2023,10.1021/acs.jcim.2c01228
"Azithromycin, a potent autophagy inhibitor for cancer therapy, perturbs cytoskeletal protein dynamics",2023,10.1038/s41416-023-02210-4
Tracking soil resistance and virulence genes in rice-crayfish co-culture systems across China,2023,10.1016/j.envint.2023.107789
"Functional Degeneracy in Paracoccus denitrificans Pd1222 Is Coordinated via RamB, Which Links Expression of the Glyoxylate Cycle to Activity of the Ethylmalonyl-CoA Pathway",2023,10.1128/aem.00238-23
Natural phenol-inspired porous polymers for efficient removal of tetracycline: Experimental and engineering analysis,2023,10.1016/j.chemosphere.2023.137798
Increased flexibility of the SARS-CoV-2 RNA-binding site causes resistance to remdesivir,2023,10.1371/journal.ppat.1011231
"Insight into the Antibacterial Action of Iodinated Imine, an Analogue of Rafoxanide: a Comprehensive Study of Its Antistaphylococcal Activity",2023,10.1128/spectrum.03064-22
Community interactions drive the evolution of antibiotic tolerance in bacteria,2023,10.1073/pnas.2209043119
Leveraging artificial intelligence in the fight against infectious diseases,2023,10.1126/science.adh1114
"Antibiotic resistance and drug modification: Synthesis, characterization and bioactivity of newly modified potent pleuromutilin derivatives with a substituted piperazine moiety",2023,10.1016/j.bioorg.2023.106353
Horizontal gene transfer among host-associated microbes,2023,10.1016/j.chom.2023.03.017
Targeted IS-element sequencing uncovers transposition dynamics during selective pressure in enterococci,2023,10.1371/journal.ppat.1011424
Potential of nanocarriers using ABC transporters for antimicrobial resistance,2023,10.1016/j.drudis.2023.103570
Macroenvironmental interactions as driving indicators for detecting tetracycline resistance spread among A. hydrophila exposure to environmentally relevant oxytetracycline levels,2023,10.1016/j.ecolind.2023.109873
Multilayer networks of plasmid genetic similarity reveal potential pathways of gene transmission,2023,10.1038/s41396-023-01373-5
Structural Insight Into Interaction Between Imipenem and Metal β-Lactamase SMB-1 by Spectroscopic Analysis and Molecular Docking,2023,10.3964/j.issn.1000-0593(2023)07-2287-07
"What’s the Matter with MICs: Bacterial Nutrition, Limiting Resources, and Antibiotic Pharmacodynamics",2023,10.1128/spectrum.04091-22
Evolving Mutational Buildup in HIV-1 Protease Shifts Conformational Dynamics to Gain Drug Resistance,2023,10.1021/acs.jcim.3c00535
Enhancing Insights into Australia’s Gonococcal Surveillance Programme through Stochastic Modelling,2023,10.3390/pathogens12070907
Tuning the aggregation behavior of human insulin in the presence of luteolin: An in vitro and in silico approach,2023,10.1016/j.ijbiomac.2023.124219
"Role of prebiotics, probiotics, and synbiotics in management of inflammatory bowel disease: Current perspectives",2023,10.3748/WJG.V29.I14.2078
Multi-omics insights into the interplay between gut microbiota and colorectal cancer in the “microworld” age,2023,10.1039/d2mo00288d
Investigating the survival and activity of a bacteriophage in the complex colon environment with the use of a dynamic model of the colon (TIM-2),2023,10.1016/j.micpath.2023.106061
The Mechanism of Action of SAAP-148 Antimicrobial Peptide as Studied with NMR and Molecular Dynamics Simulations,2023,10.3390/pharmaceutics15030761
The Biofilm Regulatory Network from Bacillus subtilis: A Structure-Function Analysis,2023,10.1016/j.jmb.2022.167923
Antimicrobial Hybrid Amphiphile via Dynamic Covalent Bonds Enables Bacterial Biofilm Dispersal and Bacteria Eradication,2023,10.1002/adfm.202214299
Temporal transcriptome reveals that circadian clock is involved in the dynamic regulation of immune response to bacterial infection in Bombyx mori,2023,10.1111/1744-7917.13043
Thymol-Decorated Gold Nanoparticles for Curing Clinical Infections Caused by Bacteria Resistant to Last-Resort Antibiotics,2023,10.1128/msphere.00549-22
Carbon-defect-driven persulfate activation for highly efficient degradation of extracellular DNA contaminant: Radical oxidation and electron transfer pathways,2023,10.1016/j.jhazmat.2023.130817
Minimal Surviving Inoculum in Collective Antibiotic Resistance,2023,10.1128/mbio.02456-22
Targeting Siderophore-Mediated Iron Uptake in M. abscessus: A New Strategy to Limit the Virulence of Non-Tuberculous Mycobacteria,2023,10.3390/pharmaceutics15020502
Characterization of an allosteric inhibitor of fungal-specific C-24 sterol methyltransferase to treat Candida albicans infections,2023,10.1016/j.chembiol.2023.04.010
Spatially and Temporally Confined Response of Gastrointestinal Antibiotic Resistance Gene Levels to Sulfadiazine and Extracellular Antibiotic Resistance Gene Exposure in Mice,2023,10.3390/biology12020210
"SARS-CoV-2 3CLpro mutations selected in a VSV-based system confer resistance to nirmatrelvir, ensitrelvir, and GC376",2023,10.1126/scitranslmed.abq7360
Unveiling mutation effects on the structural dynamics of the main protease from SARS-CoV-2 with hybrid simulation methods,2023,10.1016/j.jmgm.2023.108443
Teleost Piscidins—In Silico Perspective of Natural Peptide Antibiotics from Marine Sources,2023,10.3390/antibiotics12050855
Bacterial cytological profiling reveals interactions between jumbo phage ϕKZ infection and cell wall active antibiotics in Pseudomonas aeruginosa,2023,10.1371/journal.pone.0280070
Development and characterization of doxycycline gelatin nanoparticles,2023,10.15446/rcciquifa.v52n2.110730
Antidepressants can induce mutation and enhance persistence toward multiple antibiotics,2023,10.1073/pnas.2208344120
Impact Assessment of vB_KpnP_K1-ULIP33 Bacteriophage on the Human Gut Microbiota Using a Dynamic In Vitro Model,2023,10.3390/v15030719
Structure and function of prodrug-activating peptidases,2023,10.1016/j.biochi.2022.07.019
Regulatory strategies for inhibiting horizontal gene transfer of ARGs in paddy and dryland soil through computer-based methods,2023,10.1016/j.scitotenv.2022.159096
A Cdh3-β-catenin-laminin signaling axis in a subset of breast tumor leader cells control leader cell polarization and directional collective migration,2023,10.1016/j.devcel.2022.12.005
Revisiting the role of mesenchymal stem cells in tuberculosis and other infectious diseases,2023,10.1038/s41423-023-01028-7
Klebsiella pneumoniae causes bacteremia using factors that mediate tissue-specific fitness and resistance to oxidative stress,2023,10.1371/journal.ppat.1011233
Pulsed antibiotic treatments of gnotobiotic mice manifest in complex bacterial community dynamics and resistance effects,2023,10.1016/j.chom.2023.05.013
Evaluation of a new antiresistic strategy to manage antibiotic resistance,2023,10.1016/j.jgar.2023.03.006
Proof-of-concept for incorporating mechanistic insights from multi-omics analyses of polymyxin B in combination with chloramphenicol against Klebsiella pneumoniae,2023,10.1002/psp4.12923
Dynamic helical cationic polyacetylenes for fast and highly efficient killing of bacteria,2023,10.1016/j.actbio.2023.02.017
